invoice_id,customer_id,as_of_date,invoice_amount,payment_terms_days,historical_invoice_count,historical_total_invoice_value,historical_average_invoice_amount,historical_paid_invoice_count,historical_late_payment_count,historical_late_payment_rate,historical_average_payment_delay_days,historical_max_payment_delay_days,historical_outstanding_amount,historical_outstanding_ratio,late_payment_target
937c0385-9b3b-4fae-9e0f-3f1250777a80,f8435633-4f8d-462d-872a-e6a541d39872,2025-10-19,1568.45,30,5,17496.79,3499.358000,5,2,0.4000,2.2000,8,0.00,0.000000,0
a342c823-1e46-4413-bb39-4452affd58ce,4f4f2ef2-6350-45b8-af19-6bd90adfc454,2025-10-19,1093.41,15,10,21692.27,2169.227000,8,3,0.3750,1.6250,10,4657.44,0.214705,0
d9f706ad-3eae-46fa-8966-fbfcadce8238,1948ea27-1b6a-4dd3-8c99-b399dcf88ed3,2025-10-19,2269.61,30,7,21584.52,3083.502857,6,2,0.3333,2.1667,10,6241.82,0.289180,0
70758eb8-1fc1-465b-8923-494eeee0c1f9,556c3740-52fd-4022-8755-b92b9fa5342d,2025-10-20,9086.74,45,5,14549.60,2909.920000,4,4,1.0000,2.2500,3,728.93,0.050100,0
7fc4bf35-9ca6-4238-8145-fd91bee3af3e,b7d62bbb-f2b2-4bee-ac69-0e320b4b310f,2025-10-20,7703.31,45,16,53421.28,3338.830000,9,3,0.3333,1.4444,8,18810.18,0.352110,1
94f3785c-cbcf-440a-8b20-05895cfdcc39,403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-10-20,677.68,30,11,49488.43,4498.948182,7,3,0.4286,2.7143,14,19265.18,0.389287,0
98eae991-9d5e-4c12-a19e-20d0fe979b39,feb9f5f4-bed9-4b39-bb94-062fa9706005,2025-10-20,1661.56,45,7,31979.90,4568.557143,6,3,0.5000,0.6667,2,2586.99,0.080894,0
bb22e172-a97b-4d95-a84c-bc7585dfeb68,cf567dce-5613-483a-b10d-b4947a588d18,2025-10-20,2181.18,45,5,12936.07,2587.214000,4,3,0.7500,5.7500,18,1569.99,0.121365,1
c84d8655-2754-405c-8b57-c9f9764a42a5,49d4f65c-a7f6-423f-97b2-75571396471e,2025-10-20,3026.13,15,3,12699.97,4233.323333,2,2,1.0000,2.0000,3,4203.57,0.330991,0
db73c480-65d5-4c7c-95ae-da6d98344453,b4ff4a71-e2cb-40a7-afaa-04a5be660e06,2025-10-20,1146.76,45,5,11223.69,2244.738000,3,1,0.3333,1.0000,3,9457.61,0.842647,0
eea464d2-4559-4cec-ab55-164a365fdcdd,86ab916f-9734-41f0-b5c0-9bbc082b3251,2025-10-20,9086.74,30,13,30821.79,2370.906923,10,5,0.5000,1.7000,10,7454.85,0.241869,0
3fec274b-a731-4cd3-9f32-bef3737f3544,7010920b-f9d5-4e97-9d6a-a57cfe832fad,2025-10-21,671.50,45,4,9432.05,2358.012500,2,1,0.5000,0.5000,1,6089.35,0.645602,0
8146ce71-bcae-4bdd-84bf-9528452f9d56,bd918df4-d5fc-4b8a-9889-b0f92e0c438b,2025-10-21,3028.91,30,4,2300.84,575.210000,2,1,0.5000,0.5000,1,920.46,0.400054,0
91659339-5029-4cdf-9d6f-2a63b96c61e1,3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-10-21,740.05,15,14,35456.50,2532.607143,9,4,0.4444,1.0000,3,10439.18,0.294422,0
96ab45a1-e8e0-45de-9a12-6c28991a4e4f,66aa9f2d-de6b-4def-8269-b6d0177dbf9a,2025-10-21,958.63,30,15,55324.91,3688.327333,12,6,0.5000,1.0000,3,8720.58,0.157625,0
b9d0c73e-d300-4dbb-82cb-722c70421d14,119de36d-41b2-4136-a3a2-0b81cfcdf6f9,2025-10-21,10601.20,30,3,6037.96,2012.653333,2,0,0.0000,0.0000,0,191.74,0.031756,1
cfda586a-4845-43df-ab5c-f2dab9db54ae,d3ceae53-5516-4152-a247-d101c45a4912,2025-10-21,1308.71,30,7,17596.04,2513.720000,5,1,0.2000,0.4000,2,3889.88,0.221066,1
f867bac5-77af-4a61-b493-444a5bec7593,82241b4b-7959-4079-9369-bbfcffcbc453,2025-10-21,9995.64,30,9,20714.04,2301.560000,8,1,0.1250,1.3750,11,947.21,0.045728,1
12ba6c38-1d38-4f72-a52d-e37881a10330,3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2025-10-22,1442.32,30,5,16424.73,3284.946000,5,2,0.4000,2.0000,8,0.00,0.000000,0
290c3192-10d8-4c27-8065-3828d3045fc5,ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2025-10-22,169.42,30,6,9575.80,1595.966667,4,2,0.5000,3.2500,12,1816.23,0.189669,0
344c7d46-c9c0-4237-80fe-838b5f8afa1e,549276f5-7982-4ddd-9090-30fd37f31bf6,2025-10-22,7104.23,15,6,17088.57,2848.095000,6,5,0.8333,10.3333,16,0.00,0.000000,1
35a1e41c-7b65-40d0-9cfa-dca0095e07c1,c3bc5bb3-aee9-4150-b36a-c89a22162e7d,2025-10-22,2384.40,45,9,22641.33,2515.703333,6,5,0.8333,2.8333,9,6182.52,0.273063,1
5c139bc3-f16e-4039-af48-f2cec42aa8bf,20791844-68d1-4c47-8940-96e45daf918f,2025-10-22,2368.00,30,11,30434.88,2766.807273,8,1,0.1250,0.3750,3,10813.32,0.355294,1
8d9473ba-2a3d-4bd9-94ae-32ecab4c1a63,0d0e2d20-27bb-4c93-9f8f-b7710b37194a,2025-10-22,433.16,30,3,9157.90,3052.633333,2,1,0.5000,1.0000,2,307.49,0.033576,1
b5a29994-c761-4d05-ba4f-3dab1d57191e,d768ded2-0e1f-4338-a373-8cb12093b6b9,2025-10-22,2237.75,30,8,18280.01,2285.001250,4,3,0.7500,1.5000,3,12210.09,0.667948,0
e496f1ee-63d6-47ec-9bdd-b50d7a07917c,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-10-22,5135.55,30,14,41756.12,2982.580000,12,6,0.5000,1.4167,9,7830.84,0.187538,1
1d1ec6e6-8947-46f5-af1f-ad7176e67f49,cf567dce-5613-483a-b10d-b4947a588d18,2025-10-23,2333.21,45,6,15117.25,2519.541667,4,3,0.7500,5.7500,18,3751.17,0.248138,1
50306517-0bfc-4dc8-983e-9c3c5339e6f7,0915900f-d22e-42b0-8e9e-810e55498a13,2025-10-23,2567.78,15,17,47207.55,2776.914706,17,6,0.3529,1.4118,11,0.00,0.000000,0
85b8d17d-b1f3-4a72-a76d-ec4ef6a4ab3f,79ce75bd-e156-4762-a109-91880fa27abc,2025-10-23,5437.82,45,10,20317.31,2031.731000,5,1,0.2000,1.2000,6,7544.79,0.371348,0
9b5c335a-5fea-4bb9-b778-a0b056b5cb85,108df563-ddcd-4802-83f7-6f5da40664d0,2025-10-23,4709.99,30,3,12456.65,4152.216667,2,0,0.0000,0.0000,0,10677.86,0.857202,1
e1d60028-7ba9-44a3-b74b-e2ffd8709bfc,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2025-10-23,6214.66,30,10,15170.39,1517.039000,9,5,0.5556,1.5556,6,1082.78,0.071375,0
f267cf9e-04ae-4ade-9b9d-87ac320612f2,45b35575-e766-4b46-861c-910c86237813,2025-10-23,1746.22,15,11,21905.85,1991.440909,7,3,0.4286,2.2857,10,12864.77,0.587276,0
f63d4133-7a95-4dc6-bb3a-768bb8077101,456196a3-f5fd-4769-85c9-fe12f73de5b9,2025-10-23,5835.53,15,6,8881.44,1480.240000,5,1,0.2000,0.2000,1,1285.89,0.144784,0
fe6cd2a4-0d8a-439c-92bd-ad8eb5708f06,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-10-23,9429.33,30,15,46891.67,3126.111333,12,6,0.5000,1.4167,9,12966.39,0.276518,0
50e50698-6520-479e-b955-17a4f208c0f6,3907704e-d22a-40f9-9591-9c06dfc1b6d2,2025-10-24,642.65,15,7,22519.56,3217.080000,4,2,0.5000,3.5000,13,10030.11,0.445395,1
7c205305-f108-4d31-867a-fefea3470957,34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-10-24,436.23,15,8,28025.71,3503.213750,8,4,0.5000,1.8750,10,0.00,0.000000,0
87eec927-33b7-4d53-94b8-1fd18e248cd1,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-10-24,4267.68,30,13,33734.76,2594.981538,12,5,0.4167,0.9167,3,3385.12,0.100345,0
fed1081c-1348-4ebb-a07d-29477b5e493c,ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2025-10-24,3824.56,30,7,9745.22,1392.174286,4,2,0.5000,3.2500,12,1985.65,0.203756,1
49a2384c-0475-4dd7-8671-ae167539de4e,80425ba2-13bc-407f-9a1c-ff4f30480010,2025-10-25,4471.03,30,6,7107.41,1184.568333,4,0,0.0000,0.0000,0,2321.68,0.326656,0
4fc9283d-1b41-467b-a628-5c286d80bc7f,399ee9ba-2674-41aa-a50a-7b370668b523,2025-10-25,7947.32,30,3,17091.71,5697.236667,2,0,0.0000,0.0000,0,6673.66,0.390462,0
aa4a57f9-c32b-42d4-9783-fa8337e32559,cd796877-895f-4bcc-8fe0-0c8c6c4e68b0,2025-10-25,4076.57,30,5,9655.80,1931.160000,5,2,0.4000,1.8000,6,0.00,0.000000,1
43e76666-1a20-4ef1-a136-85ec8f55eaaf,91f0a872-33ad-4dbe-9801-ac03b375f584,2025-10-26,2551.27,30,6,17044.50,2840.750000,4,4,1.0000,2.5000,6,2590.93,0.152010,0
898b2fc1-484c-43c8-a5d3-cb7ac96f621c,97a7e174-c5da-4d97-b94b-09d5f4788809,2025-10-26,3059.65,45,5,11496.59,2299.318000,2,0,0.0000,0.0000,0,7064.40,0.614478,1
c48c8711-6c94-451c-8efb-6cefd491a144,744605d3-9330-457d-9c53-8b4b59950976,2025-10-26,6843.29,30,7,18331.28,2618.754286,4,2,0.5000,2.0000,7,6359.37,0.346914,0
d3bfc683-964f-45bf-8e99-cef5f8277bf4,43b1d0a0-404f-48c8-96ee-46291e3ceaa3,2025-10-26,399.26,15,4,7860.92,1965.230000,3,1,0.3333,4.6667,14,1758.83,0.223744,1
f58081bd-991a-4107-9d93-5055137bba95,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-10-26,7527.83,30,14,38002.44,2714.460000,12,5,0.4167,0.9167,3,7652.80,0.201377,1
03182d56-0969-4d84-ba52-5aae6cc97193,420464c7-e05c-4002-9ab4-902acb471c60,2025-10-27,2284.96,45,4,3337.59,834.397500,2,0,0.0000,0.0000,0,1730.12,0.518374,1
1c140f87-1091-438a-b94a-cfb7111d2c17,54739a70-fe3b-45f0-b6da-5eb96fddebc6,2025-10-27,720.09,30,11,34108.44,3100.767273,9,4,0.4444,0.7778,3,6819.08,0.199924,0
da6d480d-e84a-482f-8ded-f3f832e01c01,ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2025-10-27,11282.18,30,8,13569.78,1696.222500,4,2,0.5000,3.2500,12,5810.21,0.428173,0
e2a47ccb-4d8b-439f-bdf0-255b812ceb6d,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-10-27,3855.92,30,16,56321.00,3520.062500,12,6,0.5000,1.4167,9,22395.72,0.397644,1
fd42513a-6854-4757-a6ba-dbfee4abb716,60ce8a0f-d7a4-4ed2-ac8e-6e0a87d50d90,2025-10-27,8293.23,45,5,17306.78,3461.356000,3,1,0.3333,0.6667,2,9619.52,0.555824,0
1f6b0107-5589-4b95-9c99-24862a3cdb4d,b247c235-943b-4c46-91c2-168e86d26161,2025-10-28,2492.34,45,8,4952.86,619.107500,6,3,0.5000,0.6667,2,1219.33,0.246187,0
4ce88773-eff2-48fb-9856-4f8c23b8b05c,dc32c9bc-f5b1-425c-b068-0f753d9baf2f,2025-10-28,2206.23,30,4,8696.08,2174.020000,3,2,0.6667,3.3333,7,6057.83,0.696616,1
5631a0b4-e0c7-4884-969f-d22955d7d297,e74c4bf9-90b2-4723-8b21-9af623c5b124,2025-10-28,2570.61,45,8,18354.14,2294.267500,6,1,0.1667,1.3333,8,4358.15,0.237448,1
91970338-cd66-4f47-9858-5051f72d3af3,0b94772b-0571-4308-92cc-ac6baf2ac02b,2025-10-28,2811.42,45,5,27189.73,5437.946000,4,0,0.0000,0.0000,0,7771.19,0.285813,0
a4f349df-86eb-43ff-86f7-dab0f254cce1,05f197bf-0bdd-44a5-84bb-1878a08666b6,2025-10-28,1110.07,15,9,22837.21,2537.467778,7,2,0.2857,0.5714,2,3883.89,0.170068,1
cb3cefbf-4162-4aba-9a81-87dba185e979,a69011f4-c3f9-4f91-92f2-3df9072b53e7,2025-10-28,1422.56,15,11,21090.71,1917.337273,10,2,0.2000,0.3000,2,3973.66,0.188408,1
f69c00c3-51da-42f4-80b0-f2beae7a8efa,0d0e2d20-27bb-4c93-9f8f-b7710b37194a,2025-10-28,2235.51,30,4,9591.06,2397.765000,2,1,0.5000,1.0000,2,740.65,0.077223,1
08d6eb23-bc22-4751-8169-b69d14dcdf00,b7d62bbb-f2b2-4bee-ac69-0e320b4b310f,2025-10-29,3824.56,45,17,61124.59,3595.564118,9,3,0.3333,1.4444,8,26513.49,0.433761,0
1ce42d0a-b578-4241-b501-22141ed7737d,6853ff18-9673-4369-b96a-eb7e1eb71169,2025-10-29,3213.26,30,5,17570.74,3514.148000,3,1,0.3333,0.6667,2,6081.87,0.346136,1
22f449c0-72fb-4231-a59b-fbb078bfe65d,403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-10-29,2636.13,30,12,50166.11,4180.509167,7,3,0.4286,2.7143,14,19942.86,0.397537,0
40077284-dd2e-430a-9163-c0c624254f49,a9a14d19-86ba-40be-883c-0be4db2e7555,2025-10-29,4714.66,15,3,8142.47,2714.156667,3,1,0.3333,0.6667,2,0.00,0.000000,0
575570c4-a0f2-4a39-b3ce-10666d96cbe8,27415395-c694-42d4-a2b5-04dfddb578f5,2025-10-29,934.00,15,5,9494.22,1898.844000,4,0,0.0000,0.0000,0,925.52,0.097482,0
aee851e5-f217-4e9a-996f-11363968e866,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-10-29,4709.99,30,17,60176.92,3539.818824,12,6,0.5000,1.4167,9,26251.64,0.436241,1
f1bad10b-07ac-47ff-a6b8-593dbd45d40f,79ce75bd-e156-4762-a109-91880fa27abc,2025-10-29,1486.59,45,11,25755.13,2341.375455,7,1,0.1429,0.8571,6,7644.26,0.296805,1
fd4915f2-be53-41ef-900d-efbfd99bce3f,da7dbacc-46a8-44dc-b4c5-5e21bf437da6,2025-10-29,3763.91,30,15,36146.74,2409.782667,15,6,0.4000,3.3333,14,0.00,0.000000,0
1f0fec89-78f8-425b-a6f6-3bd978167832,4ed5562c-399a-4f63-8123-7496d2617ad8,2025-10-30,446.96,15,4,10905.65,2726.412500,3,2,0.6667,6.0000,14,552.53,0.050665,1
4890bdb0-7261-4824-9e5b-b9519c51223b,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2025-10-30,3060.10,30,11,21385.05,1944.095455,9,5,0.5556,1.5556,6,7297.44,0.341240,0
a813bfe0-f6cc-4b6a-8509-615851a4c351,d768ded2-0e1f-4338-a373-8cb12093b6b9,2025-10-30,6943.82,30,9,20517.76,2279.751111,4,3,0.7500,1.5000,3,14447.84,0.704163,1
ea304d5b-2137-4607-b894-a2265e320691,b4a140af-8af0-4074-8c4e-f1e587fff314,2025-10-30,3215.04,45,10,32717.80,3271.780000,8,4,0.5000,1.2500,3,3685.65,0.112650,1
0dc59ed4-e156-46e4-aeed-f388d920288c,ced1be46-44d9-42f9-913f-bf359f04d616,2025-10-31,3223.61,15,7,15624.55,2232.078571,6,4,0.6667,1.6667,3,1865.83,0.119417,1
5a32375b-e35e-40de-af4c-1e41a3ad66ec,b7d62bbb-f2b2-4bee-ac69-0e320b4b310f,2025-10-31,3228.73,45,18,64949.15,3608.286111,9,3,0.3333,1.4444,8,30338.05,0.467105,0
a5562ab5-4f48-480e-a40a-0525508d8c5a,1445cd5d-91a8-417f-b07d-805a30ad7fb7,2025-10-31,7877.54,15,4,15657.99,3914.497500,4,1,0.2500,0.2500,1,0.00,0.000000,0
a7c13bca-38bb-456e-b4a7-ab1cb4735a01,9cbf413a-a00b-482b-9441-e8fce7668a2e,2025-10-31,4412.45,45,12,36241.48,3020.123333,8,1,0.1250,0.3750,3,15908.95,0.438971,1
e35cff8c-193b-4f47-91b9-092f7e1b4a21,1a980af4-4a6b-40eb-a9a0-f4ffc25c68aa,2025-10-31,6622.77,15,3,9574.96,3191.653333,2,0,0.0000,0.0000,0,2333.21,0.243678,0
f1a18965-a65c-4dbf-984c-535feb768436,fdbf5f6b-5e04-401e-b01c-dadaea29b6bf,2025-10-31,1611.74,15,3,2719.54,906.513333,3,2,0.6667,7.3333,12,0.00,0.000000,1
3e19f364-699c-45da-80db-11c08614b81a,6d07afb5-e45f-49c8-8fe6-ab313f89ab9c,2025-11-01,6794.29,30,12,39734.16,3311.180000,9,5,0.5556,1.3333,3,13135.67,0.330589,0
6109c6b8-ebf4-4850-ab17-eda90b831185,b247c235-943b-4c46-91c2-168e86d26161,2025-11-01,335.75,45,9,7445.20,827.244444,6,3,0.5000,0.6667,2,3711.67,0.498532,0
8f095983-9e19-4b8a-8f2a-117bfc5474df,97c341f3-26c0-47ee-949b-ec2349709b82,2025-11-01,2316.76,30,7,22221.12,3174.445714,6,3,0.5000,2.0000,9,1053.75,0.047421,1
96425ead-14a9-42a5-bae0-d024cd5cf38d,00acfd4d-b8a4-441a-b965-3c900cea01a1,2025-11-01,9512.00,30,6,26398.85,4399.808333,3,0,0.0000,0.0000,0,15121.47,0.572808,0
976a4efb-417e-4b21-9299-c72f3937eaa7,1c22a6c4-3de0-4f96-b62a-3a6edbbaf732,2025-11-01,2570.61,30,13,21920.12,1686.163077,10,5,0.5000,1.2000,3,6839.86,0.312036,1
9f4518fb-028c-440b-ae69-e6219677f52b,c9b37375-0f54-4110-983e-7b7635c1257f,2025-11-01,765.03,45,3,8989.14,2996.380000,3,1,0.3333,1.0000,3,0.00,0.000000,1
cb2c2878-ebd3-4b63-b1c9-defd88cf2c22,4f4f2ef2-6350-45b8-af19-6bd90adfc454,2025-11-01,1382.21,15,11,22785.68,2071.425455,9,4,0.4444,1.6667,10,1245.50,0.054662,0
d6f82a0b-f287-482c-be37-19aba6e3dc93,dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2025-11-01,4543.37,30,12,25943.60,2161.966667,8,5,0.6250,3.0000,16,9660.46,0.372364,0
ef599f97-d83e-45b6-915f-46a7705488e7,5d5fa6d8-0ad7-4ade-be35-1c481b16b275,2025-11-01,6349.50,45,11,33314.25,3028.568182,7,5,0.7143,9.0000,16,10705.43,0.321347,1
44c03ea6-e117-4c38-ab90-9ce0a65869ee,c3bc5bb3-aee9-4150-b36a-c89a22162e7d,2025-11-02,3893.30,45,10,25025.73,2502.573000,7,6,0.8571,3.1429,9,7919.32,0.316447,0
45a2bd81-fbd4-44e1-94f9-7b5e1f554cf7,5a60bb30-d49d-430c-b819-619528fa0373,2025-11-02,8255.80,15,3,5914.30,1971.433333,3,1,0.3333,1.0000,3,0.00,0.000000,0
69771344-a6c0-4812-b0f5-4acde3b28810,a137cf0f-749a-402e-9913-60a7f4a47b92,2025-11-02,1142.47,30,11,28049.12,2549.920000,10,5,0.5000,2.0000,9,6769.95,0.241361,0
7f395a81-681d-42cf-9155-7041f72c1044,454e54ed-b5e4-4096-9693-090f3ddaa42e,2025-11-02,996.93,30,4,19994.30,4998.575000,3,1,0.3333,1.0000,3,817.12,0.040868,0
ca8fe2ff-9681-4bdd-a366-73c98334041f,78106c04-2615-4323-b215-3172fb34fc72,2025-11-02,7463.31,30,4,15310.63,3827.657500,3,2,0.6667,2.0000,3,1031.39,0.067364,1
fe199fa7-cbe1-43b9-8ebe-a6b07f1545ca,a9a14d19-86ba-40be-883c-0be4db2e7555,2025-11-02,5416.50,15,4,12857.13,3214.282500,3,1,0.3333,0.6667,2,4714.66,0.366696,0
0830ffa6-25da-4c89-b925-5e9bdd891853,1a467aee-8d4c-4127-8afb-fde18c339771,2025-11-03,1399.30,30,4,5483.50,1370.875000,4,1,0.2500,0.5000,2,0.00,0.000000,0
14a50b41-c99e-4114-9ed7-a203f34c96c7,b4a140af-8af0-4074-8c4e-f1e587fff314,2025-11-03,6446.96,45,11,35932.84,3266.621818,8,4,0.5000,1.2500,3,6900.69,0.192044,0
53b14b13-9fab-4de9-a3a3-835c0e689c97,a69011f4-c3f9-4f91-92f2-3df9072b53e7,2025-11-03,3748.55,15,12,22513.27,1876.105833,11,2,0.1818,0.2727,2,1422.56,0.063188,1
7434edf6-92fa-41e9-bbb0-0b0f664ef805,6fb7d847-f44b-41dc-a325-7b26c61cbc96,2025-11-03,3539.85,45,12,36629.81,3052.484167,5,2,0.4000,3.4000,10,22118.22,0.603831,0
a4626834-d131-4cb2-8f02-ab6f8c25ba35,7010920b-f9d5-4e97-9d6a-a57cfe832fad,2025-11-03,4203.57,45,5,10103.55,2020.710000,2,1,0.5000,0.5000,1,6760.85,0.669156,1
ab937940-ff1a-4a05-b448-079c8409d43f,45b35575-e766-4b46-861c-910c86237813,2025-11-03,5815.48,15,12,23652.07,1971.005833,8,4,0.5000,2.2500,10,10326.85,0.436615,1
c606d835-bc53-4590-ace2-560c2d7544b0,54739a70-fe3b-45f0-b6da-5eb96fddebc6,2025-11-03,3223.61,30,12,34828.53,2902.377500,9,4,0.4444,0.7778,3,7539.17,0.216465,1
f43bb67d-e1d4-4b94-aacc-d14e21e99017,36526e5e-f875-4c3e-a8d6-c50ede833ade,2025-11-03,1874.27,15,4,15778.03,3944.507500,4,2,0.5000,0.7500,2,0.00,0.000000,0
3b5ef9b1-554d-447e-964f-5554c3120049,529b58fc-1d6b-4a46-bcf3-bd50c058a284,2025-11-04,6843.29,15,5,14500.90,2900.180000,3,2,0.6667,4.0000,10,6007.23,0.414266,1
6505e8f8-2051-4b3b-bb38-f1f0fbb762b4,b2109776-616b-488c-9721-f3f116afd30f,2025-11-04,1242.02,30,5,16966.86,3393.372000,4,1,0.2500,2.0000,8,3729.59,0.219816,1
65668287-42bd-4f3c-aa22-fc835dc578bc,f5f339bf-3ab5-4a2e-916f-2db044568f67,2025-11-04,12311.72,45,6,11817.20,1969.533333,5,4,0.8000,4.6000,10,5815.48,0.492120,1
823e1fbb-3a7f-4685-b4b9-366ee22163de,d768ded2-0e1f-4338-a373-8cb12093b6b9,2025-11-04,4294.86,30,10,27461.58,2746.158000,4,3,0.7500,1.5000,3,21391.66,0.778967,1
84cd1f3d-922f-457b-840c-cb88b42718c5,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-11-04,471.39,30,15,45530.27,3035.351333,12,5,0.4167,0.9167,3,15180.63,0.333418,1
c53cd501-0f5b-4559-81cd-108312e74f06,027e2c71-76f6-44d8-b214-51097fc3e605,2025-11-04,6678.69,15,8,16949.29,2118.661250,8,3,0.3750,1.3750,8,0.00,0.000000,0
f63fae66-5d52-4e30-8043-0da7c5b73eb7,34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-11-04,5980.88,15,9,28461.94,3162.437778,8,4,0.5000,1.8750,10,436.23,0.015327,1
35e2a5df-ac5e-43c1-8d04-0eaced5a5aa2,67fc2766-666c-4de5-9a16-9a35603b9a46,2025-11-05,2551.27,30,4,22129.21,5532.302500,3,3,1.0000,50.3333,66,764.91,0.034566,1
836d785b-856e-4b84-8515-3c9625e99bf0,dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2025-11-05,6214.66,30,13,30486.97,2345.151538,8,5,0.6250,3.0000,16,14203.83,0.465898,0
8996fcbb-73c7-47ba-8d14-995792b00d10,c07f630a-a6d1-41a2-9f27-8f85f52260c4,2025-11-05,4996.77,30,9,23365.05,2596.116667,6,2,0.3333,1.0000,3,4997.27,0.213878,0
abef0d32-4554-47ef-a05b-060f80984914,05f197bf-0bdd-44a5-84bb-1878a08666b6,2025-11-05,5564.20,15,10,23947.28,2394.728000,8,3,0.3750,2.0000,12,3988.29,0.166545,1
be5f6c88-b5d1-4855-a44f-2a3b8d86af07,e818ffda-4cf8-4137-92f5-f73ec2be9aac,2025-11-05,157.13,30,3,14145.24,4715.080000,3,1,0.3333,0.6667,2,0.00,0.000000,0
bf263995-e231-407a-9c49-e67b550e3f31,3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-11-05,3858.04,15,15,36196.55,2413.103333,11,4,0.3636,0.8182,3,3130.40,0.086483,0
d5bf603d-6514-42fc-bc2f-9e40a2bd505d,ecee2fcb-7259-46bb-a6a3-c2683069ec25,2025-11-05,931.62,30,4,10458.33,2614.582500,2,0,0.0000,0.0000,0,5485.45,0.524505,0
35854093-51c3-4fb8-8eb3-a1496a61d26d,a8a318fe-4ac5-43e5-819c-0493f94dfd8e,2025-11-06,3337.11,15,4,2613.89,653.472500,3,0,0.0000,0.0000,0,794.05,0.303781,1
4b492805-fe74-4a3a-8300-a0c91d912b65,8f10e8bf-c7a4-4bd6-93ce-4de936a938ef,2025-11-06,4590.15,45,4,10999.34,2749.835000,4,2,0.5000,1.0000,3,0.00,0.000000,0
5ff42e1a-d129-46f4-a5a9-4e146877daab,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-11-06,4633.52,30,18,64886.91,3604.828333,12,6,0.5000,1.4167,9,30961.63,0.477163,1
6732773d-fb3f-45a2-b4c5-f7d389b23d08,86208847-cfb3-449d-a634-075a2b7c33cc,2025-11-06,1758.83,45,3,6673.70,2224.566667,3,3,1.0000,4.6667,10,0.00,0.000000,1
7f345dde-03d1-42c0-a074-8cbc394adcbe,e400fe49-64f8-4e45-8877-6c5fd0a7747d,2025-11-06,6645.21,15,6,18150.91,3025.151667,5,2,0.4000,0.6000,2,2619.94,0.144342,1
82c02b7e-3035-4c1a-b697-021507e0a93e,dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2025-11-06,1395.70,30,14,36701.63,2621.545000,8,5,0.6250,3.0000,16,20418.49,0.556337,1
b7a9e818-c239-4144-ad36-1772782df09f,2e532847-959f-4087-bd6e-85a52170ee01,2025-11-06,1112.37,15,3,4839.49,1613.163333,3,2,0.6667,4.6667,12,0.00,0.000000,0
dab715ce-7f22-40fe-ad27-de12250d1157,ebbc4745-0985-45f9-b142-3002a577acc3,2025-11-06,1530.05,15,3,6161.09,2053.696667,3,1,0.3333,1.0000,3,0.00,0.000000,0
3fdf1d18-7bc3-41a5-a368-217136a82ef8,6d07afb5-e45f-49c8-8fe6-ab313f89ab9c,2025-11-07,1945.18,30,13,46528.45,3579.111538,9,5,0.5556,1.3333,3,19929.96,0.428339,1
9655adf8-3e46-46c4-9557-d7f2cebde1d7,90ef6a35-c0dc-4b20-aede-0d1b3e525838,2025-11-07,1705.63,30,5,24472.64,4894.528000,5,3,0.6000,5.0000,17,0.00,0.000000,0
98367959-d137-46c9-9976-a9fbda13ff52,12be2694-e03e-4703-878e-8ce9ad582cf1,2025-11-07,3128.76,30,3,9269.87,3089.956667,3,1,0.3333,0.3333,1,0.00,0.000000,0
e6069056-c474-4ef0-be10-cd5897d72f97,e74c4bf9-90b2-4723-8b21-9af623c5b124,2025-11-07,8746.19,45,9,20924.75,2324.972222,6,1,0.1667,1.3333,8,6928.76,0.331127,1
342fc8e2-c1c9-47fa-83f2-b656ab1d8a02,27415395-c694-42d4-a2b5-04dfddb578f5,2025-11-08,7877.54,15,6,10428.22,1738.036667,4,0,0.0000,0.0000,0,1859.52,0.178316,0
4541d5af-62c1-4cb7-9042-af20cf542e6a,fec6b81b-c723-45e8-a11f-75a4cb6a1381,2025-11-08,2842.73,30,11,23950.04,2177.276364,10,7,0.7000,5.9000,17,1754.08,0.073239,1
